68,Fiji,81.1,5.9,3.9,7.6,6.9,7.7,7,8.6,5.5,6.5,7,7.9,6.6,2.2,8,2.3,2
177,Finland,19.7,2,2.1,1.7,2.5,1.3,2.8,1,1.5,1.1,1,1.2,1.5,1.1,1.3,0.8,0.3
161,France,34,3.3,2.8,5.9,1.8,4.9,3.5,1.6,1.9,2.5,1.9,1.9,2,1.3,2.3,5.3,0.4
92,Gabon,75.3,6.8,6.2,3.3,6.1,7.9,5.5,7.5,6.7,6.7,5.7,7.1,5.8,3.1,9.3,2,4.3
69,Gambia,80.9,7.9,6.4,4,6.5,6.6,7.1,7.5,7,7.5,6.1,6.8,7.5,4.3,9.1,6.1,5.2
47,Georgia,86.4,5.8,7.5,8,5.5,6.9,6,8.4,6,6.9,7.9,9,8.5,1.4,7.3,3.6,1.5
162,Germany,33.9,2.9,4.2,4.7,2.6,4.4,2.9,1.9,2,2,2.2,2.1,2,0.8,1.8,4.8,0.4
115,Ghana,67.7,6.8,5.5,5.5,7.6,6.3,6.1,4.8,7.7,4.5,3,4.2,5.6,3.4,9.2,6.9,5
143,Greece,47.4,4.1,2.6,4.5,4.4,4.3,5.1,4.9,3.8,3.1,3.8,2.5,4.3,1,5.6,6.4,0.4
119,Grenada,66.4,5.8,3.2,3.9,8,6.5,5.7,6.2,4.2,4.3,5.3,5.6,7.7,1.9,7.3,3.2,1.2
72,Guatemala,80.1,7.3,5.6,6.9,6.5,7.7,6.5,6.8,6.9,6.9,7.6,6,5.3,2.9,8.9,3.7,2.8
11,Guinea,102.5,8.2,7.7,7.9,8.3,8.4,8.6,9.4,8.7,9.2,9.3,9.2,7.6,3.9,9.9,5.8,7.1
19,Guinea Bissau,98.3,8.7,7.2,5.4,7.4,8.1,8.7,9.2,8.4,7.8,9.3,9.2,8.8,3.8,9.8,5.8,7.3
99,Guyana,72.6,6.4,3.6,5.9,8.4,7.4,6.4,6.5,5.5,5,6.3,5.1,6,1.9,7,0.9,3.4
5,Haiti,108,10,9.2,7.3,8.9,8.8,9.2,9.4,10,8,8.4,8.8,10,2.7,9.2,6.8,8.6
78,Honduras,78.3,7.6,3.9,5.3,6.6,8.1,7,7.3,6.6,6.3,6.5,6.3,6.9,2.3,8.9,2.9,2.1
142,Hungary,48.7,3.1,3.1,3.5,4.5,5.5,5.4,5.4,3.7,3,2.5,4.7,4.3,0.9,3.5,5.9,0.6
165,Iceland,30.1,1.6,1.5,1,3.3,2.2,6.2,2,1.9,1.6,1,1.8,6,1.5,0.7,1.9,0.2
76,India,79.3,8,5,8.2,6.2,8.5,5.4,5.8,7.2,5.9,7.8,6.8,4.5,2.2,9.2,6,4.6
64,Indonesia,81.6,7.4,6.6,6.6,6.9,7.5,6.4,6.7,6.5,6.3,7.1,7,6.5,2.1,8.9,3.1,2.7
35,Iran,90.2,6.1,7.9,8.5,6.7,7,5.4,9.1,5.6,9,8.6,9.2,7,1.8,8.4,2.9,1.6
9,Iraq,104.8,8.3,9,9,8.9,9,7,8.7,8,8.6,9.5,9.6,9.3,3.5,9.7,1.9,3
171,Ireland,25.3,2.3,2,1.3,2.4,2.6,3.9,2,2.2,1.2,1.6,1.4,2.4,1.7,3,6.6,0.4
53,Israel/West Bank,84.4,6.8,7.6,9.6,3.8,7.8,4.3,7.3,6.5,7.9,7,8.1,7.8,2.2,3.2,2.3,0.4
147,Italy,45.8,3.6,3.5,5.3,3.2,4.1,4.2,4.7,2.8,3.1,4.9,4.4,2,1,4.6,4.9,0.3
118,Jamaica,67.1,6.2,3.4,4.3,6.7,6.2,6.3,6.5,5.9,5.3,6.3,3.7,6.3,1.5,7.2,4.1,1.6
164,Japan,31,3.6,1.1,3.9,1.8,2.3,3.5,2,1.7,3,2,2.6,3.5,0.9,2.2,1.3,0.2
95,Jordan,74.5,6.4,7.6,6.7,4.7,6.9,5.8,5.7,4.9,6.8,6,6.3,6.8,2.8,7.3,1.1,1.8
107,Kazakhstan,70.2,5.5,3.8,6,3.8,5.9,6.2,7.2,5.1,6.9,6.2,7.7,5.9,2.3,6.8,8,1.9
16,Kenya,98.7,8.8,8.5,8.7,7.6,8.5,7,8.9,7.8,7.7,7.9,8.8,8.5,3.7,8.6,4.8,4.2
128,Kuwait,59.5,5.1,3.8,4.9,4.3,5.9,4,5.7,2.9,6.2,4.5,7.2,5,2.2,3.9,0.9,0.9
31,Kyrgyzstan,91.8,7.6,6.5,8.3,7,7.6,7.6,9,6,8,8,8.3,7.9,2.7,8.4,5.5,2.7
46,Laos,86.7,7.6,5.8,6.5,6.8,5.7,7.2,8,7.7,8.5,7.1,8.6,7.2,2.8,9.3,1,5.9
43,Lebanon,87.7,6.5,8.5,8.7,6.6,6.8,5.7,7,5.8,6.6,8.7,8.8,8,1.4,5.6,6.3,0.9
71,Lesotho,80.4,9,4.6,5,6.8,6.1,8.1,6.9,8.2,6,5.5,7,7.2,2.9,9.6,7.7,7.5
26,Liberia,94,8.3,8.6,6.8,7,8,8.4,7,8.8,6.3,7.3,8.1,9.3,3.7,9.8,2.8,6.5
111,Libya,68.7,5.5,4.6,6,3.9,6.9,4.6,7.3,4.3,8.3,5.9,7,4.4,2.3,8.6,0.9,1.4
149,Lithuania,45.3,4.1,3.2,3.7,4.6,5.7,5.3,3.6,2.9,3.1,2.5,2.8,3.8,1,3.8,4.4,0.6
170,Luxembourg,26.1,1.7,2.1,2.8,1.5,2,2.3,2.5,1.9,1,2.3,3.4,2.6,1.2,0.9,5.1,0.2
106,Macedonia,71,4.5,4.6,7.4,6.7,6.8,6.2,6.7,4.2,5,6,6.7,6.2,1.1,4.8,4.4,0.9
58,Madagascar,83.2,8.3,4.6,5.2,4.9,7.8,7.6,7.1,8.6,6,6.8,8,8.3,3.5,9.8,7.1,4.2
33,Malawi,91.2,9.1,6.5,6,8.1,8,8.8,7.9,8.2,7,5.2,7.6,8.7,4.1,9.8,6,5.8
112,Malaysia,68.7,6,4.8,6.7,4.2,6.7,4.9,6,5.1,6.9,6,6.4,5,1.7,4.4,2.3,0.7
90,Maldives,75.6,6,5.9,4.9,6.8,5,6.7,7.4,6.9,7,5.7,7.6,5.8,2.1,7.3,2.6,1.1
77,Mali,79.3,8.8,5.3,6,7.3,6.7,7.8,5.5,8.2,4.9,7.1,4.5,7.2,4.6,9.8,3.4,8.3
148,Malta,45.4,3.4,5.4,4,4.4,4.1,4.1,3.7,2.9,3.4,3.7,2,4.4,0.9,3.7,3.2,0.6
40,Mauritania,88,8.2,6.8,7.8,5.5,6.5,7.3,7.3,7.9,7,7.9,7.9,7.9,3.5,9.6,3.9,7
150,Mauritius,44.2,3.3,1.6,3.5,3,5.4,4.5,4.7,3.9,3.5,3.6,3.2,4,1.2,7.2,4.5,1.3
93,Mexico,75.1,6.5,4.2,6.1,6.5,7.7,6,6.6,5.8,5.9,7.9,5.2,6.7,2,6.9,5.5,1.4
102,Micronesia,71.9,7.1,3.5,4.2,8,7.2,6.7,6.3,6.9,2.5,5.4,5.6,8.5,2.4,8,3.1,3.3
65,Moldova,81.2,6.1,4.4,6.6,7.5,6.5,6.7,7.6,6.3,6.5,7.8,8,7.2,1.1,6.8,7.5,1.5
127,Mongolia,59.6,5.5,1.6,4,1.9,6.2,5.3,5.9,5.6,6,5,5.5,7.1,2.4,9,7.3,2.5
134,Montenegro,56.3,4.5,4.5,6.4,2.4,4.1,5.2,4.3,3.6,5,4.8,6.2,5.3,1.2,6.2,3.8,0.6
87,Morocco,76.3,6.4,6.5,6.4,6.4,7.5,6,6.9,6.6,6.4,5.9,6.3,4.9,2.1,4.8,6.7,2.9
56,Mozambique,83.6,9,4,4.6,7.7,7.4,8.2,7.6,8.6,7,7.1,5.6,6.7,4.1,9.6,6.4,7.2
18,Myanmar,98.3,8.2,8,8.7,6,9,7.9,9.7,8.3,9,8.5,8.3,6.7,2,10,1.9,4.6
103,Namibia,71.7,7.2,5.6,5.3,7.1,8.5,6.3,4.4,6.7,5.5,5.5,3.5,6.2,3,8.8,4.7,3.8
26,Nepal,93.7,7.8,7.4,9,5.9,8.7,7.9,7.9,7.7,8.5,7.8,8,7.1,2.3,9.2,2.9,3.6
166,Netherlands,28.3,3,3,4.4,2.2,2.9,3.2,1.1,1.7,1,1.4,2.4,2.1,1.1,0.9,5.6,0.4
172,New Zealand,24.8,2,1.7,3.5,2.4,4,3.8,1.1,1.9,1.2,1.1,1.1,1.1,1.5,2,4.3,0.5
67,Nicaragua,81.2,6.9,4.9,6,7.2,8.2,7.3,7.3,7.3,6,6.2,6.8,7.1,2.2,9,4.2,2.2
15,Niger,99.1,9.8,6.6,7.8,6.2,7.9,8.9,8.9,9.5,8.2,8,8.6,8.7,5,9.9,3.5,6.6
14,Nigeria,99.9,8.3,6,9.6,7.7,9,7.3,9,9,8.6,9.1,9.5,6.9,4.1,7.6,7.7,8.2
176,Norway,20.4,2,2,1.3,1.5,2.1,2.9,1,1.4,1.9,1.2,1.2,1.9,1.3,0.7,0.3,0.3
141,Oman,49.3,5.1,1.5,3,1.5,3,3.8,5.9,4.4,6.9,5.3,6.3,2.4,2.1,6.4,0.5,1
12,Pakistan,102.3,8.8,9.2,9.3,7.5,8.5,6.6,8.6,7.3,8.7,9.4,9.1,9.3,3,9.2,4.6,7.4
131,Panama,57.8,6,3.9,4.6,4.9,7.4,4.9,4.6,5.2,4.5,5.7,2.5,3.6,2,6,3,1.7
54,Papua New Guinea,84.2,7.4,4.5,6.9,7.4,9.1,6.4,7.5,8.7,6.3,6.6,7.1,6.4,3,9.9,0.3,5
100,Paraguay,72.4,5.9,1.9,6.5,5.5,8.3,5.9,7.9,5.5,6.4,6.4,7.7,4.5,2.2,8,5.3,2
98,Peru,73.6,6.1,4.1,6.8,6.7,8,5.1,6.6,6.1,5.2,7.2,6.6,5.1,2.1,6.5,1.9,1.6
51,Philippines,85,7.3,6.5,7.2,6.7,7.1,5.6,8.3,6.1,7.3,8.3,8.5,6.1,2.5,7.5,4.1,2.5
146,Poland,46.8,4.3,3.5,3.5,5.6,4.7,4.3,4.2,3.3,3.5,2.5,3.6,3.9,1.1,3.8,4.7,0.5
163,Portugal,32.3,3.3,2,2.5,2.5,3.6,4.8,1.6,3.3,3.3,1.6,1.4,2.5,1,4.7,4,0.3
139,Qatar,49.5,4.2,2.7,4.9,3.1,5,3.7,6,2.3,5,3,5,4.6,1.2,3.1,0.6,0.8
126,Romania,59.8,5.1,3.2,6,5,5.8,5.8,5.9,4.5,4,4.1,5.2,5.2,1.1,6,6.2,1.2
82,Russia,77.7,6.3,5.1,7.6,5.7,7.6,4.6,7.8,5.3,8.1,7.2,7.8,4.6,1.3,5.7,1.3,1
34,Rwanda,91,8.9,7.3,8.2,6.8,7.4,7,7.1,7.8,8.2,5.8,8.4,8,3.5,9.2,7.3,4.4
109,Samoa,69.5,7,2.7,4.8,8.3,6.6,5.9,6.2,4.7,4.2,5.5,5.1,8.6,2.8,9.3,1.2,1.6
96,Sao Tome,74.5,7.1,4.3,4.8,7.3,6.2,6.9,6.9,7,4.9,5.8,6.3,6.9,3.6,8.1,5.1,4
93,Saudi Arabia,75.2,6,5.8,7.5,3.2,7,3.4,7.9,4.2,8.9,7.5,7.9,5.9,2.2,5.9,8.1,1.5
85,Senegal,76.8,7.6,6.4,6.3,6,7.2,6.5,5.9,7.8,6.2,6.3,4.5,6.1,3.9,9.2,4.9,4.7
97,Serbia,74.4,5.3,6.4,7.5,5,6.5,5.7,6.5,4.9,5.3,6.5,8,6.8,0.9,5.9,5.8,0.7
119,Seychelles,67,5.8,3.9,4.8,4.9,6.6,5.4,6.8,4.1,5.8,6.1,5.7,7.1,1.7,5.9,0.5,1.2
30,Sierra Leone,92.1,8.9,7.5,6.5,8,8.5,8,7.7,8.8,6.7,6,7.9,7.6,3.9,9.9,5.4,10.7
157,Singapore,35.1,2.5,0.9,3,2.8,3.4,3.6,3.9,2,4.7,1.5,4,2.8,0.9,2.9,0.1,0.2
144,Slovakia,47.1,3.8,2.3,5,5.1,5.2,4.6,3.9,3.6,3.6,2.3,3.7,3.9,1.1,2.4,4,0.7
156,Slovenia,35.5,3.1,1.7,3.1,3.6,4.7,3.7,3,2.8,2.8,3,1.1,2.9,1.1,3,2.4,0.3
49,Solomon Islands,85.9,7.9,4.5,6.8,5.1,8,7.6,7.9,8.1,6.5,6.7,8,8.8,3.3,9.5,0.4,2.7
1,Somalia,113.4,9.7,10,9.5,8.2,8.4,9.3,9.8,9.4,9.7,10,9.8,9.7,4.5,10,7,9.8
117,South Africa,67.6,8.4,6.7,5.9,4.1,8.2,5.3,5.5,5.5,4.6,4.5,5.9,3,2.2,7.6,8,3.8
151,Spain,43.1,3.3,2.9,6,1.9,4.7,4.5,2.1,2.4,2.6,4.9,5.6,2.2,1,3.4,5.5,0.4
28,Sri Lanka,93.1,7,8.6,9.4,6.9,8.4,5.3,8.5,6.1,8.6,8,9.5,6.8,1.8,8.8,4.2,0.9
3,Sudan,108.7,8.5,9.6,9.9,8.2,9.1,6.4,9.4,9,9.7,9.6,9.9,9.5,3.5,8.3,5.7,5.3
105,Suriname,71.1,6,3.5,6.1,7,7.5,6.1,6.1,4.9,5.6,5.8,5.8,6.7,1.9,6.8,0.1,2.2
61,Swaziland,82.5,9.2,4.6,3.9,5.9,6.5,7.8,8.5,7.5,8.2,6.6,7,6.9,3.1,8.9,7.1,5.9
175,Sweden,22.8,2.8,2.9,1.3,2,2.2,1.9,0.9,1.5,1.6,2.3,1.8,1.6,1.2,1,0.8,0.3
174,Switzerland,23.2,2.1,1.9,3.5,2.1,2.8,2.4,1,1.6,2,1.4,1,1.4,1,1.6,3.9,0.4
39,Tajikistan,88.3,7.7,5.9,7.2,6,6.8,7.4,8.9,6.9,8.5,7.4,8.6,7,3,8.8,3.5,4.5
65,Tanzania,81.3,8.1,7.4,6.1,5.8,6.3,7.4,6.5,8.6,6.2,5.5,6,7.4,4.1,9.7,4.2,4.2
79,Thailand,78.3,6.4,6.6,8,4.4,7.2,4,8.4,5,7.3,7.6,8.5,4.9,1.2,7.8,4.1,1.3
23,Timor-Leste,94.9,8.5,8,7.1,5.8,7.3,7.9,8.8,8.7,6.8,8.3,8.3,9.3,4,10,2.5,5.3
36,Togo,89.4,8.1,6.5,5.4,7,7.9,8,8,8.5,7.7,7.3,7.8,7.1,3.8,9.7,6.7,5.9
124,Trinidad and Tobago,63.7,5.3,3.2,4.7,7.7,6.9,4.5,5.5,4.9,5.1,5.5,5.6,4.8,1.5,5.1,1.1,2.1
108,Tunisia,70.1,5.5,3.4,5.6,5.2,6.6,5,7.2,5.3,7.7,7,6.8,4.8,1.9,6.3,6.5,1.5
103,Turkey,71.5,5.9,6,8.3,4.5,7.4,5.5,5.9,5.7,5.2,4,7.5,5.6,1.8,6,5.1,1.6
75,Turkmenistan,79.7,6.5,4.2,6.6,5.1,7.1,6,8.4,6.7,8.7,7.5,7.7,5.2,2.2,9.7,7.2,5
110,Ukraine,69,5.3,3.1,6.5,6.3,5.9,6,7.4,4.1,5.5,4,8,6.8,1.1,7.7,7.1,1
138,United Arab Emirates,50.4,4.1,2.8,4.6,3,5.4,4.2,6.5,3.3,5.7,3,3.6,4.1,1.2,3.2,0.5,0.7
159,United Kingdom,34.1,2.9,3.3,4.4,2.1,4.2,3.3,1.4,2.2,2,2.7,3.6,1.9,1.3,1.5,7.1,0.4
158,United States,34.8,3.4,2.9,3.6,1.1,5.4,3.7,2.2,2.7,3.3,1.6,3.6,1.3,1.3,2.8,4.5,0.6
40,Uzbekistan,88.3,7.3,5.7,7.4,6.3,8.2,6.8,8.4,6,9,8.5,8.7,6,2.3,8.4,6.3,4
80,Venezuela,78.2,6,4.8,7,6.4,7.3,6.1,7.5,5.8,7.4,7,7.3,5.5,2.1,6.3,2.4,1.4
88,Vietnam,76.1,6.7,5,5.7,5.7,6.2,6.1,7.5,6.4,7.7,6,6.9,6.1,1.7,6.9,3.5,2
13,Yemen,100.3,8.7,8.4,8.6,6.9,8.3,7.7,8.6,8.7,7.7,9.3,9.3,8.2,3.5,8.8,4.5,4.2
55,Zambia,83.8,8.9,7.6,5.7,6.8,7.3,7.7,7.6,7.8,6.1,5.3,5.8,7.3,4.2,9,3.2,5.3
6,Zimbabwe,107.9,9.3,8.2,9,9.3,9.2,9,9.3,9,9.2,9,9.6,7.8,3.6,9.4,4.2,5.6
